,code,stock_at,collect_at,remain_stat
28097,12865745,2020-03-19 08:51:00,2020-03-19 09:00:00,plenty
28098,12865745,2020-03-19 08:51:00,2020-03-19 09:55:00,some
28099,12865745,2020-03-19 08:51:00,2020-03-19 10:35:00,few
28100,12865745,2020-03-19 08:51:00,2020-03-19 11:35:00,empty
28101,12865745,2020-03-20 08:57:00,2020-03-20 09:05:00,plenty
28102,12865745,2020-03-20 08:57:00,2020-03-20 09:35:00,some
28103,12865745,2020-03-20 08:57:00,2020-03-20 10:20:00,few
28104,12865745,2020-03-20 08:57:00,2020-03-20 10:55:00,empty
28105,12865745,2020-03-20 08:57:00,2020-03-20 11:05:00,few
28106,12865745,2020-03-20 08:57:00,2020-03-20 11:10:00,empty
28107,12865745,2020-03-24 10:48:00,2020-03-24 10:55:00,plenty
28108,12865745,2020-03-24 10:48:00,2020-03-24 13:20:00,break
28109,12865745,2020-03-24 10:48:00,2020-03-24 13:25:00,plenty
28110,12865745,2020-03-24 10:48:00,2020-03-24 15:10:00,some
28111,12865745,2020-03-24 10:48:00,2020-03-24 18:55:00,few
28112,12865745,2020-03-24 10:48:00,2020-03-24 21:30:00,empty
28113,12865745,2020-03-25 10:56:00,2020-03-25 11:05:00,plenty
28114,12865745,2020-03-25 10:56:00,2020-03-25 17:45:00,some
28115,12865745,2020-03-26 09:04:00,2020-03-26 09:40:00,few
28116,12865745,2020-03-26 09:04:00,2020-03-26 10:20:00,empty
28117,12865745,2020-03-26 09:04:00,2020-03-26 11:05:00,plenty
28118,12865745,2020-03-27 09:02:00,2020-03-27 09:20:00,some
28119,12865745,2020-03-27 09:02:00,2020-03-27 11:15:00,plenty
28120,12865745,2020-03-29 09:00:00,2020-03-30 00:00:00,break
28121,12865745,2020-03-30 09:19:00,2020-03-30 09:25:00,some
28122,12865745,2020-03-30 09:19:00,2020-03-30 10:15:00,few
28123,12865745,2020-03-30 09:19:00,2020-03-30 10:25:00,plenty
28124,12865745,2020-03-31 09:56:00,2020-04-01 00:00:00,some
28125,12865745,2020-04-01 09:01:00,2020-04-01 12:25:00,few
28126,12865745,2020-04-01 09:01:00,2020-04-01 18:45:00,plenty
28127,12865745,2020-04-01 09:01:00,2020-04-01 23:05:00,empty
28128,12865745,2020-04-02 09:01:00,2020-04-02 09:10:00,plenty
28129,12865745,2020-04-03 09:03:00,2020-04-03 23:00:00,empty
28130,12865745,2020-04-05 10:46:00,2020-04-06 00:00:00,some
28131,12865745,2020-04-06 09:09:00,2020-04-06 11:15:00,few
28132,12865745,2020-04-06 09:09:00,2020-04-06 14:10:00,some
28133,12865745,2020-04-06 09:09:00,2020-04-06 18:40:00,few
28134,12865745,2020-04-07 09:05:00,2020-04-07 13:30:00,plenty
28135,12865745,2020-04-07 09:05:00,2020-04-07 23:00:00,empty
28136,12865745,2020-04-08 09:10:00,2020-04-08 09:20:00,plenty
28137,12865745,2020-04-08 09:10:00,2020-04-08 11:00:00,some
28138,12865745,2020-04-08 09:10:00,2020-04-08 15:10:00,plenty
28139,12865745,2020-04-08 09:10:00,2020-04-08 23:00:00,empty
28140,12865745,2020-04-09 09:03:00,2020-04-09 09:10:00,plenty
28141,12865745,2020-04-09 09:03:00,2020-04-09 11:20:00,some
28142,12865745,2020-04-10 09:04:00,2020-04-10 09:45:00,few
28143,12865745,2020-04-10 09:04:00,2020-04-10 15:25:00,plenty
28144,12865745,2020-04-12 08:45:00,2020-04-13 00:00:00,few
28145,12865745,2020-04-13 09:10:00,2020-04-13 18:50:00,some
28146,12865745,2020-04-14 09:04:00,2020-04-14 09:10:00,plenty
28147,12865745,2020-04-15 09:00:00,2020-04-16 00:00:00,some
28148,12865745,2020-04-17 09:06:00,2020-04-17 23:00:00,empty
28149,12865745,2020-04-19 09:54:00,2020-04-20 00:00:00,few
28150,12865745,2020-04-21 08:57:00,2020-04-21 12:55:00,empty
28151,12865745,2020-04-21 08:57:00,2020-04-21 14:05:00,plenty
28152,12865745,2020-04-21 08:57:00,2020-04-21 23:05:00,empty
28153,12865745,2020-04-22 09:08:00,2020-04-22 09:15:00,plenty
28154,12865745,2020-04-22 09:08:00,2020-04-22 23:05:00,empty
28155,12865745,2020-04-23 09:04:00,2020-04-23 09:10:00,plenty
28156,12865745,2020-04-24 09:06:00,2020-04-24 22:20:00,some
28157,12865745,2020-04-24 09:06:00,2020-04-24 23:00:00,empty
28158,12865745,2020-04-26 09:02:00,2020-04-27 00:00:00,some
28159,12865745,2020-04-30 09:05:00,2020-05-01 00:00:00,few
28160,12865745,2020-05-01 09:01:00,2020-05-01 09:10:00,some
28161,12865745,2020-05-01 09:01:00,2020-05-01 11:20:00,few
28162,12865745,2020-05-03 09:40:00,2020-05-04 00:00:00,empty
28163,12865745,2020-05-08 10:55:00,2020-05-08 11:05:00,plenty
28164,12865745,2020-05-08 10:55:00,2020-05-08 18:10:00,some
28165,12865745,2020-05-08 10:55:00,2020-05-08 18:20:00,plenty
28166,12865745,2020-05-08 10:55:00,2020-05-08 20:45:00,some
28167,12865745,2020-05-11 09:05:00,2020-05-11 19:40:00,few
28168,12866253,2020-03-14 08:59:00,2020-03-16 00:00:00,empty
28169,12866253,2020-03-16 09:24:00,2020-03-16 09:30:00,plenty
28170,12866253,2020-03-16 09:24:00,2020-03-16 10:00:00,some
28171,12866253,2020-03-16 09:24:00,2020-03-16 10:15:00,few
28172,12866253,2020-03-16 09:24:00,2020-03-16 10:25:00,empty
28173,12866253,2020-03-17 09:23:00,2020-03-17 09:30:00,plenty
28174,12866253,2020-03-17 09:23:00,2020-03-17 10:10:00,some
28175,12866253,2020-03-17 09:23:00,2020-03-17 10:20:00,few
28176,12866253,2020-03-17 09:23:00,2020-03-17 10:30:00,empty
28177,12866253,2020-03-18 09:26:00,2020-03-18 09:35:00,plenty
28178,12866253,2020-03-18 09:26:00,2020-03-18 10:00:00,some
28179,12866253,2020-03-18 09:26:00,2020-03-18 10:10:00,few
28180,12866253,2020-03-18 09:26:00,2020-03-18 10:15:00,empty
28181,12866253,2020-03-19 09:22:00,2020-03-19 09:30:00,plenty
28182,12866253,2020-03-19 09:22:00,2020-03-19 09:55:00,some
28183,12866253,2020-03-19 09:22:00,2020-03-19 10:10:00,few
28184,12866253,2020-03-19 09:22:00,2020-03-19 10:30:00,empty
28185,12866253,2020-03-20 09:25:00,2020-03-20 09:35:00,plenty
28186,12866253,2020-03-20 09:25:00,2020-03-20 09:55:00,some
28187,12866253,2020-03-20 09:25:00,2020-03-20 10:05:00,few
28188,12866253,2020-03-20 09:25:00,2020-03-20 10:20:00,empty
28189,12866253,2020-03-23 09:23:00,2020-03-23 09:30:00,plenty
28190,12866253,2020-03-23 09:23:00,2020-03-23 09:55:00,some
28191,12866253,2020-03-23 09:23:00,2020-03-23 10:15:00,few
28192,12866253,2020-03-23 09:23:00,2020-03-23 11:10:00,empty
28193,12866253,2020-03-24 09:32:00,2020-03-24 09:40:00,plenty
28194,12866253,2020-03-24 09:32:00,2020-03-24 10:20:00,some
28195,12866253,2020-03-24 09:32:00,2020-03-24 11:50:00,few
28196,12866253,2020-03-24 09:32:00,2020-03-24 12:45:00,empty
28197,12866253,2020-03-25 09:19:00,2020-03-25 09:25:00,plenty
28198,12866253,2020-03-25 09:19:00,2020-03-25 10:00:00,some
28199,12866253,2020-03-25 09:19:00,2020-03-25 10:30:00,few
28200,12866253,2020-03-25 09:19:00,2020-03-25 11:00:00,empty
28201,12866253,2020-03-26 09:17:00,2020-03-26 09:25:00,plenty
28202,12866253,2020-03-26 09:17:00,2020-03-26 10:10:00,some
28203,12866253,2020-03-26 09:17:00,2020-03-26 12:00:00,few
28204,12866253,2020-03-26 09:17:00,2020-03-26 13:05:00,empty
28205,12866253,2020-03-27 09:20:00,2020-03-27 09:30:00,plenty
28206,12866253,2020-03-27 09:20:00,2020-03-27 10:20:00,some
28207,12866253,2020-03-27 09:20:00,2020-03-27 12:55:00,few
28208,12866253,2020-03-27 09:20:00,2020-03-27 16:05:00,empty
28209,12866253,2020-03-27 09:20:00,2020-03-27 16:25:00,few
28210,12866253,2020-03-27 09:20:00,2020-03-27 16:30:00,empty
28211,12866253,2020-03-30 09:21:00,2020-03-30 09:30:00,plenty
28212,12866253,2020-03-30 09:21:00,2020-03-30 12:35:00,some
28213,12866253,2020-03-30 09:21:00,2020-03-30 15:45:00,few
28214,12866253,2020-03-30 09:21:00,2020-03-30 18:10:00,empty
28215,12866253,2020-04-01 08:57:00,2020-04-01 09:05:00,plenty
28216,12866253,2020-04-01 08:57:00,2020-04-01 13:35:00,some
28217,12866253,2020-04-01 08:57:00,2020-04-01 19:20:00,few
28218,12866253,2020-04-01 08:57:00,2020-04-01 20:15:00,empty
28219,12866253,2020-04-02 09:24:00,2020-04-02 09:30:00,plenty
28220,12866253,2020-04-02 09:24:00,2020-04-02 14:35:00,some
28221,12866253,2020-04-02 09:24:00,2020-04-02 20:05:00,few
28222,12866253,2020-04-02 09:24:00,2020-04-02 20:15:00,empty
28223,12866253,2020-04-03 09:08:00,2020-04-03 09:15:00,plenty
28224,12866253,2020-04-03 09:08:00,2020-04-03 13:55:00,some
28225,12866253,2020-04-03 09:08:00,2020-04-03 17:30:00,few
28226,12866253,2020-04-03 09:08:00,2020-04-03 20:25:00,empty
28227,12866253,2020-04-06 08:46:00,2020-04-06 08:50:00,break
28228,12866253,2020-04-06 08:46:00,2020-04-06 09:30:00,plenty
28229,12866253,2020-04-06 08:46:00,2020-04-06 13:40:00,some
28230,12866253,2020-04-06 08:46:00,2020-04-06 16:45:00,few
28231,12866253,2020-04-06 08:46:00,2020-04-06 18:45:00,empty
28232,12866253,2020-04-06 08:46:00,2020-04-06 18:50:00,some
28233,12866253,2020-04-06 08:46:00,2020-04-06 20:05:00,empty
28234,12866253,2020-04-07 09:05:00,2020-04-07 09:15:00,plenty
28235,12866253,2020-04-07 09:05:00,2020-04-07 13:00:00,some
28236,12866253,2020-04-07 09:05:00,2020-04-07 16:30:00,few
28237,12866253,2020-04-07 09:05:00,2020-04-07 17:20:00,some
28238,12866253,2020-04-07 09:05:00,2020-04-07 18:10:00,few
28239,12866253,2020-04-07 09:05:00,2020-04-07 18:40:00,empty
28240,12866253,2020-04-07 09:05:00,2020-04-07 18:50:00,few
28241,12866253,2020-04-07 09:05:00,2020-04-07 20:05:00,empty
28242,12866253,2020-04-08 09:12:00,2020-04-08 09:20:00,plenty
28243,12866253,2020-04-08 09:12:00,2020-04-08 15:00:00,some
28244,12866253,2020-04-08 09:12:00,2020-04-08 19:10:00,few
28245,12866253,2020-04-08 09:12:00,2020-04-08 20:30:00,empty
28246,12866253,2020-04-09 09:10:00,2020-04-09 09:20:00,plenty
28247,12866253,2020-04-09 09:10:00,2020-04-09 19:20:00,some
28248,12866253,2020-04-09 09:10:00,2020-04-09 20:40:00,empty
28249,12866253,2020-04-10 09:04:00,2020-04-10 09:10:00,plenty
28250,12866253,2020-04-10 09:04:00,2020-04-10 16:20:00,some
28251,12866253,2020-04-10 09:04:00,2020-04-10 19:55:00,empty
28252,12866253,2020-04-13 09:05:00,2020-04-13 09:15:00,plenty
28253,12866253,2020-04-13 09:05:00,2020-04-13 17:10:00,some
28254,12866253,2020-04-14 08:59:00,2020-04-14 09:05:00,plenty
28255,12866253,2020-04-14 08:59:00,2020-04-14 17:20:00,some
28256,12866253,2020-04-14 08:59:00,2020-04-14 20:05:00,empty
28257,12866253,2020-04-16 09:10:00,2020-04-16 09:20:00,plenty
28258,12866253,2020-04-16 09:10:00,2020-04-16 19:40:00,empty
28259,12866253,2020-04-17 09:06:00,2020-04-17 09:15:00,plenty
28260,12866253,2020-04-17 09:06:00,2020-04-17 20:10:00,empty
28261,12866253,2020-04-20 09:02:00,2020-04-20 09:10:00,plenty
28262,12866253,2020-04-20 09:02:00,2020-04-20 18:40:00,some
28263,12866253,2020-04-21 09:05:00,2020-04-21 09:15:00,plenty
28264,12866253,2020-04-21 09:05:00,2020-04-21 20:15:00,empty
28265,12866253,2020-04-22 09:04:00,2020-04-22 09:10:00,plenty
28266,12866253,2020-04-22 09:04:00,2020-04-22 20:15:00,empty
28267,12866253,2020-04-23 09:06:00,2020-04-23 09:15:00,plenty
28268,12866253,2020-04-23 09:06:00,2020-04-23 19:10:00,some
28269,12866253,2020-04-23 09:06:00,2020-04-23 20:10:00,empty
28270,12866253,2020-04-24 09:06:00,2020-04-24 09:15:00,plenty
28271,12866253,2020-04-24 09:06:00,2020-04-24 18:00:00,some
28272,12866253,2020-04-25 09:03:00,2020-04-27 00:00:00,empty
28273,12866253,2020-04-27 09:16:00,2020-04-27 09:25:00,plenty
28274,12866253,2020-04-27 09:16:00,2020-04-27 12:05:00,some
28275,12866253,2020-04-27 09:16:00,2020-04-27 13:05:00,few
28276,12866253,2020-04-27 09:16:00,2020-04-27 13:30:00,plenty
28277,12866253,2020-04-27 09:16:00,2020-04-27 17:55:00,some
28278,12866253,2020-04-27 09:16:00,2020-04-27 20:15:00,empty
28279,12866253,2020-04-28 09:04:00,2020-04-28 09:10:00,plenty
28280,12866253,2020-04-28 09:04:00,2020-04-28 18:10:00,some
28281,12866253,2020-04-28 09:04:00,2020-04-28 20:30:00,empty
28282,12866253,2020-04-29 09:05:00,2020-04-29 09:15:00,plenty
28283,12866253,2020-04-29 09:05:00,2020-04-29 17:15:00,some
28284,12866253,2020-04-29 09:05:00,2020-04-29 18:35:00,few
28285,12866253,2020-04-29 09:05:00,2020-04-29 18:40:00,some
28286,12866253,2020-04-29 09:05:00,2020-04-29 20:15:00,empty
28287,12866253,2020-05-01 09:00:00,2020-05-01 09:10:00,plenty
28288,12866253,2020-05-02 09:11:00,2020-05-04 00:00:00,empty
28289,12866253,2020-05-04 09:00:00,2020-05-04 09:05:00,plenty
28290,12866253,2020-05-04 09:00:00,2020-05-04 20:15:00,empty
28291,12866253,2020-05-06 09:06:00,2020-05-06 09:15:00,plenty
28292,12866253,2020-05-06 09:06:00,2020-05-06 15:05:00,some
28293,12866253,2020-05-06 09:06:00,2020-05-06 16:55:00,plenty
28294,12866253,2020-05-06 09:06:00,2020-05-06 18:20:00,some
28295,12866253,2020-05-07 09:02:00,2020-05-07 09:10:00,plenty
28296,12866253,2020-05-07 09:02:00,2020-05-07 18:40:00,some
28297,12866253,2020-05-08 09:12:00,2020-05-08 09:20:00,plenty
28298,12866253,2020-05-08 09:12:00,2020-05-08 19:15:00,some
28299,12866253,2020-05-08 09:12:00,2020-05-08 20:10:00,empty
28300,12866253,2020-05-11 09:06:00,2020-05-11 09:15:00,plenty
28301,12866253,2020-05-11 09:06:00,2020-05-11 12:50:00,some
28302,12866253,2020-05-11 09:06:00,2020-05-11 13:25:00,few
28303,12866253,2020-05-11 09:06:00,2020-05-11 13:45:00,empty
28304,12866253,2020-05-11 09:06:00,2020-05-11 14:20:00,plenty
28305,12866253,2020-05-11 09:06:00,2020-05-11 17:45:00,some
28306,12866253,2020-05-11 09:06:00,2020-05-11 20:15:00,empty
28307,12866857,2020-03-15 11:58:00,2020-03-16 00:00:00,empty
28308,12866857,2020-03-16 11:14:00,2020-03-16 11:20:00,plenty
28309,12866857,2020-03-16 11:14:00,2020-03-16 12:40:00,some
28310,12866857,2020-03-16 11:14:00,2020-03-16 12:50:00,break
28311,12866857,2020-03-16 11:14:00,2020-03-16 14:10:00,some
28312,12866857,2020-03-16 11:14:00,2020-03-16 14:55:00,few
28313,12866857,2020-03-16 11:14:00,2020-03-16 15:20:00,empty
28314,12866857,2020-03-17 11:06:00,2020-03-17 11:15:00,plenty
28315,12866857,2020-03-17 11:06:00,2020-03-17 12:25:00,some
28316,12866857,2020-03-17 11:06:00,2020-03-17 13:00:00,few
28317,12866857,2020-03-17 11:06:00,2020-03-17 13:10:00,empty
28318,12866857,2020-03-18 11:15:00,2020-03-18 11:25:00,plenty
28319,12866857,2020-03-18 11:15:00,2020-03-18 12:35:00,some
28320,12866857,2020-03-18 11:15:00,2020-03-18 13:20:00,few
28321,12866857,2020-03-18 11:15:00,2020-03-18 13:55:00,some
28322,12866857,2020-03-18 11:15:00,2020-03-18 15:20:00,few
28323,12866857,2020-03-18 11:15:00,2020-03-18 19:30:00,empty
28324,12866857,2020-03-19 11:30:00,2020-03-19 11:40:00,plenty
28325,12866857,2020-03-19 11:30:00,2020-03-19 13:10:00,some
28326,12866857,2020-03-19 11:30:00,2020-03-19 14:00:00,few
28327,12866857,2020-03-19 11:30:00,2020-03-19 14:45:00,empty
28328,12866857,2020-03-20 11:29:00,2020-03-20 11:35:00,plenty
28329,12866857,2020-03-20 11:29:00,2020-03-20 12:45:00,some
28330,12866857,2020-03-20 11:29:00,2020-03-20 13:55:00,few
28331,12866857,2020-03-20 11:29:00,2020-03-20 15:05:00,empty
28332,12866857,2020-03-23 11:16:00,2020-03-23 11:25:00,break
28333,12866857,2020-03-23 11:16:00,2020-03-23 11:35:00,plenty
28334,12866857,2020-03-23 11:16:00,2020-03-23 14:10:00,some
28335,12866857,2020-03-23 11:16:00,2020-03-23 16:40:00,few
28336,12866857,2020-03-23 11:16:00,2020-03-23 18:40:00,empty
28337,12866857,2020-03-24 11:28:00,2020-03-24 11:35:00,some
28338,12866857,2020-03-24 11:28:00,2020-03-24 12:15:00,plenty
28339,12866857,2020-03-24 11:28:00,2020-03-24 13:00:00,some
28340,12866857,2020-03-24 11:28:00,2020-03-24 15:20:00,few
28341,12866857,2020-03-24 11:28:00,2020-03-24 15:40:00,plenty
28342,12866857,2020-03-24 11:28:00,2020-03-24 16:30:00,some
28343,12866857,2020-03-24 11:28:00,2020-03-24 18:50:00,few
28344,12866857,2020-03-24 11:28:00,2020-03-24 20:55:00,empty
28345,12866857,2020-03-25 11:23:00,2020-03-25 11:30:00,plenty
28346,12866857,2020-03-25 11:23:00,2020-03-25 15:05:00,some
28347,12866857,2020-03-25 11:23:00,2020-03-25 17:40:00,few
28348,12866857,2020-03-25 11:23:00,2020-03-25 18:35:00,empty
28349,12866857,2020-03-26 11:30:00,2020-03-26 11:40:00,plenty
28350,12866857,2020-03-26 11:30:00,2020-03-26 15:15:00,some
28351,12866857,2020-03-26 11:30:00,2020-03-26 17:35:00,few
28352,12866857,2020-03-26 11:30:00,2020-03-26 19:25:00,empty
28353,12866857,2020-03-27 11:30:00,2020-03-27 11:40:00,plenty
28354,12866857,2020-03-27 11:30:00,2020-03-27 15:15:00,some
28355,12866857,2020-03-27 11:30:00,2020-03-27 17:50:00,few
28356,12866857,2020-03-27 11:30:00,2020-03-27 18:45:00,empty
28357,12866857,2020-03-30 11:25:00,2020-03-30 11:35:00,plenty
28358,12866857,2020-04-05 11:06:00,2020-04-06 00:00:00,empty
28359,12866857,2020-04-06 10:50:00,2020-04-06 11:00:00,plenty
28360,12866857,2020-04-06 10:50:00,2020-04-06 18:25:00,some
28361,12866857,2020-04-06 10:50:00,2020-04-06 19:55:00,few
28362,12866857,2020-04-06 10:50:00,2020-04-06 20:55:00,empty
28363,12866857,2020-04-06 10:50:00,2020-04-06 21:05:00,few
28364,12866857,2020-04-06 10:50:00,2020-04-06 21:10:00,empty
28365,12866857,2020-04-07 11:12:00,2020-04-07 11:20:00,plenty
28366,12866857,2020-04-08 10:39:00,2020-04-09 09:35:00,some
28367,12866857,2020-04-09 10:32:00,2020-04-09 10:40:00,plenty
28368,12866857,2020-04-13 09:14:00,2020-04-13 09:20:00,some
28369,12866857,2020-04-13 09:14:00,2020-04-13 09:30:00,plenty
28370,12866857,2020-04-13 09:14:00,2020-04-13 17:45:00,some
28371,12866857,2020-04-13 09:14:00,2020-04-13 19:10:00,plenty
28372,12866857,2020-04-13 09:14:00,2020-04-14 09:40:00,some
28373,12866857,2020-04-13 09:14:00,2020-04-14 12:05:00,few
28374,12866857,2020-04-14 12:47:00,2020-04-14 12:55:00,plenty
28375,12866857,2020-04-30 18:06:00,2020-05-01 00:00:00,some
28376,12866857,2020-05-01 08:59:00,2020-05-01 09:05:00,plenty
28377,12866857,2020-05-01 08:59:00,2020-05-01 11:45:00,few
28378,12866857,2020-05-01 08:59:00,2020-05-01 12:10:00,plenty
28379,12866857,2020-05-03 11:14:00,2020-05-04 00:00:00,empty
28380,12866857,2020-05-04 08:55:00,2020-05-04 09:05:00,few
28381,12866857,2020-05-04 08:55:00,2020-05-04 09:35:00,empty
28382,12866857,2020-05-04 08:55:00,2020-05-04 09:45:00,some
28383,12866857,2020-05-04 08:55:00,2020-05-04 09:55:00,few
28384,12866857,2020-05-04 08:55:00,2020-05-04 10:25:00,some
28385,12866857,2020-05-04 08:55:00,2020-05-04 10:30:00,few
28386,12866857,2020-05-04 08:55:00,2020-05-04 10:50:00,plenty
28387,12866857,2020-05-11 08:53:00,2020-05-11 09:00:00,some
28388,12866857,2020-05-11 08:53:00,2020-05-11 11:05:00,few
28389,12866857,2020-05-11 08:53:00,2020-05-11 12:25:00,empty
28390,12866857,2020-05-11 08:53:00,2020-05-11 12:40:00,plenty
28391,12866903,2020-03-15 09:32:00,2020-03-16 00:00:00,break
28392,12866903,2020-03-16 09:11:00,2020-03-16 09:20:00,plenty
28393,12866954,2020-03-14 08:29:00,2020-03-16 00:00:00,empty
28394,12866954,2020-03-16 08:12:00,2020-03-16 08:15:00,plenty
28395,12866954,2020-03-16 08:12:00,2020-03-16 08:25:00,some
28396,12866954,2020-03-16 08:12:00,2020-03-16 08:35:00,few
28397,12866954,2020-03-16 08:12:00,2020-03-16 09:15:00,empty
28398,12866954,2020-03-16 08:12:00,2020-03-16 10:05:00,few
28399,12866954,2020-03-16 08:12:00,2020-03-16 10:10:00,empty
28400,12866954,2020-03-16 08:12:00,2020-03-16 10:25:00,break
28401,12866954,2020-03-16 08:12:00,2020-03-16 11:00:00,empty
28402,12866954,2020-03-16 08:12:00,2020-03-16 11:25:00,break
28403,12866954,2020-03-16 08:12:00,2020-03-16 12:25:00,empty
28404,12866954,2020-03-16 08:12:00,2020-03-16 12:35:00,break
28405,12866954,2020-03-16 08:12:00,2020-03-16 13:10:00,empty
28406,12866954,2020-03-16 08:12:00,2020-03-16 13:30:00,break
28407,12866954,2020-03-16 08:12:00,2020-03-16 14:50:00,empty
28408,12866954,2020-03-16 08:12:00,2020-03-16 15:20:00,break
28409,12866954,2020-03-16 08:12:00,2020-03-16 15:30:00,empty
28410,12866954,2020-03-16 08:12:00,2020-03-16 15:35:00,break
28411,12866954,2020-03-16 08:12:00,2020-03-16 16:40:00,empty
28412,12866954,2020-03-16 08:12:00,2020-03-16 17:20:00,break
28413,12866954,2020-03-16 08:12:00,2020-03-16 17:35:00,empty
28414,12866954,2020-03-17 08:29:00,2020-03-17 08:35:00,break
28415,12866954,2020-03-17 08:29:00,2020-03-17 11:15:00,empty
28416,12866954,2020-03-17 08:29:00,2020-03-17 12:05:00,break
28417,12866954,2020-03-18 08:24:00,2020-03-18 09:35:00,empty
28418,12866954,2020-03-18 08:24:00,2020-03-18 09:45:00,break
28419,12866954,2020-03-18 08:24:00,2020-03-18 09:50:00,empty
28420,12866954,2020-03-18 08:24:00,2020-03-18 09:55:00,break
28421,12866954,2020-03-18 08:24:00,2020-03-18 10:25:00,empty
28422,12866954,2020-03-18 08:24:00,2020-03-18 10:35:00,break
28423,12866954,2020-03-18 08:24:00,2020-03-18 10:40:00,empty
28424,12866954,2020-03-18 08:24:00,2020-03-18 10:50:00,break
28425,12866954,2020-03-18 08:24:00,2020-03-18 11:10:00,empty
28426,12866954,2020-03-18 08:24:00,2020-03-18 11:35:00,break
28427,12866954,2020-03-18 08:24:00,2020-03-18 15:00:00,empty
28428,12866954,2020-03-19 08:24:00,2020-03-19 08:30:00,break
28429,12866954,2020-03-19 08:24:00,2020-03-19 09:50:00,empty
28430,12866954,2020-03-19 08:24:00,2020-03-19 10:30:00,break
28431,12866954,2020-03-19 08:24:00,2020-03-19 11:50:00,empty
28432,12866954,2020-03-19 08:24:00,2020-03-19 12:15:00,break
28433,12866954,2020-03-19 08:24:00,2020-03-19 15:00:00,empty
28434,12866954,2020-03-20 08:17:00,2020-03-20 08:25:00,break
28435,12866954,2020-03-20 08:17:00,2020-03-20 09:50:00,empty
28436,12866954,2020-03-20 08:17:00,2020-03-20 10:45:00,break
28437,12866954,2020-03-20 08:17:00,2020-03-20 11:40:00,empty
28438,12866954,2020-03-20 08:17:00,2020-03-20 11:50:00,break
28439,12866954,2020-03-20 08:17:00,2020-03-20 17:05:00,empty
28440,12866954,2020-03-20 08:17:00,2020-03-20 17:10:00,break
28441,12866954,2020-03-20 08:17:00,2020-03-20 17:30:00,empty
28442,12866954,2020-03-23 08:33:00,2020-03-23 08:35:00,plenty
28443,12866954,2020-03-23 08:33:00,2020-03-23 09:05:00,empty
28444,12866954,2020-03-23 08:33:00,2020-03-23 09:15:00,few
28445,12866954,2020-03-23 08:33:00,2020-03-23 13:35:00,empty
28446,12866954,2020-03-23 08:33:00,2020-03-23 14:15:00,few
28447,12866954,2020-03-23 08:33:00,2020-03-23 14:20:00,empty
28448,12866954,2020-03-23 08:33:00,2020-03-23 15:20:00,few
28449,12866954,2020-03-23 08:33:00,2020-03-23 15:30:00,empty
28450,12866954,2020-03-23 08:33:00,2020-03-23 15:35:00,few
28451,12866954,2020-03-23 08:33:00,2020-03-23 15:50:00,empty
28452,12866954,2020-03-23 08:33:00,2020-03-23 16:20:00,few
28453,12866954,2020-03-23 08:33:00,2020-03-23 16:50:00,empty
28454,12866954,2020-03-23 08:33:00,2020-03-23 19:15:00,break
28455,12866954,2020-03-24 08:28:00,2020-03-24 09:00:00,empty
28456,12866954,2020-03-24 08:28:00,2020-03-24 09:05:00,break
28457,12866954,2020-03-24 08:28:00,2020-03-24 09:35:00,empty
28458,12866954,2020-03-24 08:28:00,2020-03-24 09:45:00,break
28459,12866954,2020-03-24 08:28:00,2020-03-24 10:05:00,empty
28460,12866954,2020-03-24 08:28:00,2020-03-24 10:55:00,break
28461,12866954,2020-03-24 08:28:00,2020-03-24 11:55:00,empty
28462,12866954,2020-03-24 08:28:00,2020-03-24 12:00:00,break
28463,12866954,2020-03-24 08:28:00,2020-03-24 13:25:00,empty
28464,12866954,2020-03-24 08:28:00,2020-03-24 13:40:00,break
28465,12866954,2020-03-24 08:28:00,2020-03-24 13:50:00,empty
28466,12866954,2020-03-24 08:28:00,2020-03-24 14:20:00,break
28467,12866954,2020-03-24 08:28:00,2020-03-24 14:45:00,empty
28468,12866954,2020-03-25 08:26:00,2020-03-25 08:35:00,break
28469,12866954,2020-03-25 08:26:00,2020-03-25 09:00:00,empty
28470,12866954,2020-03-25 08:26:00,2020-03-25 09:15:00,break
28471,12866954,2020-03-25 08:26:00,2020-03-25 09:30:00,empty
28472,12866954,2020-03-25 08:26:00,2020-03-25 09:50:00,break
28473,12866954,2020-03-25 08:26:00,2020-03-25 10:05:00,empty
28474,12866954,2020-03-25 08:26:00,2020-03-25 10:35:00,break
28475,12866954,2020-03-25 08:26:00,2020-03-25 12:45:00,empty
28476,12866954,2020-03-25 08:26:00,2020-03-25 13:05:00,break
28477,12866954,2020-03-25 08:26:00,2020-03-25 14:50:00,empty
28478,12866954,2020-03-25 08:26:00,2020-03-25 14:55:00,break
28479,12866954,2020-03-25 08:26:00,2020-03-25 19:00:00,empty
28480,12866954,2020-03-25 08:26:00,2020-03-25 19:05:00,break
28481,12866954,2020-03-25 08:26:00,2020-03-25 19:10:00,empty
28482,12866954,2020-03-25 08:26:00,2020-03-25 19:15:00,break
28483,12866954,2020-03-26 08:21:00,2020-03-26 12:00:00,empty
28484,12866954,2020-03-26 08:21:00,2020-03-26 12:25:00,break
28485,12866954,2020-03-26 08:21:00,2020-03-26 12:50:00,empty
28486,12866954,2020-03-26 08:21:00,2020-03-26 13:50:00,break
28487,12866954,2020-03-26 08:21:00,2020-03-26 15:15:00,empty
